organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,forretningsadresse.adresse,forretningsadresse.poststed,forretningsadresse.postnummer,forretningsadresse.kommune,forretningsadresse.kommunenummer,forretningsadresse.land,forretningsadresse.landkode,institusjonellSektorkode.kode,institusjonellSektorkode.beskrivelse,sisteInnsendteAarsregnskap,registreringsdatoenhetsregisteret,stiftelsesdato,registrertIMvaRegisteret,frivilligMvaRegistrertBeskrivelser,registrertIFrivillighetsregisteret,registrertIForetaksregisteret,registrertIStiftelsesregisteret,konkurs,konkursdato,underAvvikling,underAvviklingDato,underTvangsavviklingEllerTvangsopplosning,tvangsopplostPgaManglendeDagligLederDato,tvangsopplostPgaManglendeRevisorDato,tvangsopplostPgaManglendeRegnskapDato,tvangsopplostPgaMangelfulltStyreDato,tvangsavvikletPgaManglendeSlettingDato,overordnetEnhet,maalform,vedtektsdato,vedtektsfestetFormaal,aktivitet
"931666789","SANDSTAD DESIGN","ENK","Enkeltpersonforetak","74.102","Grafisk og visuell kommunikasjonsdesign","","","","","","","false","","","","","","","","","","Humlehaugvegen 34","RANHEIM","7055","TRONDHEIM","5001","Norge","NO","8200","Personlig næringsdrivende","","2023-06-29","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Produserer grafiske elementer for sosiale media-profiler."
"928317501","LHA NORWAY B.V.","NUF","Norskregistrert utenlandsk foretak","46.421","Engroshandel med klær","","","","","","","false","","","c/o KGH Accountancy & Vat Services/nIsebakkeveien 25","HALDEN","1788","HALDEN","3101","Norge","NO","Gerard Doustraat 74H","NL 1072VV AMSTERDAM","","","","Nederland","NL","","","","2022-01-03","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Distribusjon og import av klær."
"945468661","LØDINGEN KOMMUNE","KOMM","Kommune","84.110","Generell offentlig administrasjon","","","","","","","true","431","www.lodingen.kommune.no/","Postboks 83","LØDINGEN","8411","LØDINGEN","1851","Norge","NO","Rådhusvegen 27","LØDINGEN","8410","LØDINGEN","1851","Norge","NO","6500","Kommuneforvaltningen","","1995-06-07","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Kommune"
"969256371","RØRDAL GEIR","ENK","Enkeltpersonforetak","01.410","Melkeproduksjon på storfe","","","","","","","false","","","","","","","","","","Månesvegen 1460","KOLVEREID","7970","NÆRØYSUND","5060","Norge","NO","8200","Personlig næringsdrivende","","1995-02-20","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Enheten er tidligere registret under jordbruk. Enheten har i tillegg startet snekkerfirma som tilleggsnæring."
"997186702","KNB EIENDOM AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","Postboks 22","LYSAKER","1324","BÆRUM","3201","Norge","NO","Arnstein Arnebergs vei 31","LYSAKER","1366","BÆRUM","3201","Norge","NO","2100","Private aksjeselskaper mv.","2022","2011-08-03","2011-06-29","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2011-12-15","Arkitektvirksomhet, konsulentvirksomhet og det som naturlig står i forbindelse hermed, herunder deltagelse i utbyggingsprosjekter samt deltagelse i andre virksomheter.","Arkitektvirksomhet, konsulentvirksomhet og det som naturlig står i forbindelse hermed, herunder deltagelse i utbyggingsprosjekter samt deltagelse i andre virksomheter."
"933012867","TIETOEVRY NORWAY AS","AS","Aksjeselskap","62.030","Forvaltning og drift av IT-systemer","62.020","Konsulentvirksomhet tilknyttet informasjonsteknologi","","","","","true","904","www.tietoevry.com","Postboks 4","FORNEBU","1330","BÆRUM","3201","Norge","NO","Snarøyveien 30A","FORNEBU","1360","BÆRUM","3201","Norge","NO","2100","Private aksjeselskaper mv.","2022","1995-02-19","1982-09-10","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-07-20","Handels-, databehandlings-, service- og konsulentvirksomhet innen IKT-bransjen, regnskapsføring, investeringsvirksomhet samt virksomhet knyttet til det foranstående.","Yte konsulent- og databehandlingstjenester og å selge datateknisk utstyr samt ved aksjetegning eller på annen måte å delta i beslektet virksom- het."
"931534157","SVEIN BARDAL","ENK","Enkeltpersonforetak","71.129","Annen teknisk konsulentvirksomhet","","","","","","","false","","","","","","","","","","Skyåsvegen 32B","TRONDHEIM","7045","TRONDHEIM","5001","Norge","NO","8200","Personlig næringsdrivende","","2023-06-07","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Rådgivning innen olje og gassutvinning."
"990706646","LAILA ARNTSEN","ENK","Enkeltpersonforetak","85.599","Annen undervisning ikke nevnt annet sted","","","","","","","false","","","","","","","","","","Parkveien 41A","RYGGE","1580","MOSS","3103","Norge","NO","8200","Personlig næringsdrivende","","2007-01-13","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Hudpleiekurs med salg av hudpleieprodukter og makeup."
"930324140","BILDE BØRSAND","ENK","Enkeltpersonforetak","74.200","Fotografvirksomhet","","","","","","","false","","","","","","","","","","Tryms vei 4A","OSLO","0588","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","2022-11-28","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Fotografering. Sjåfør, tegning, håndarbeid, søm/sying."
"932912651","IHA CAPITAL AS","AS","Aksjeselskap","00.000","Uoppgitt","","","","","","","false","","","","","","","","","","Odins gate 11C","OSLO","0266","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","","2024-01-29","2023-02-23","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-02-23","Å eie aksjer, herunder delta i andre selskaper, kjøp og salg av aksjer eller på annen måte gjøre seg interessert i andre foretagender.","Holdingselskap. Investering i aksjer og verdipapirer."
"931345672","KHM MAGNUS HOLDING AS","AS","Aksjeselskap","00.000","Uoppgitt","","","","","","","false","","","","","","","","","","c/o Marthinsen Trading AS/nNordåsbrotet 2","RÅDAL","5235","BERGEN","4601","Norge","NO","2100","Private aksjeselskaper mv.","","2023-05-06","2023-03-02","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-03-02","Å gjøre investeringer i, samt kjøp og salg av aksjer, andre selskaper og øvrige verdipapirer, samt alt som naturlig relaterer seg til dette. I tillegg skal selskapet kunne gjøre investeringer i fast eiendom.","Investering i aksjer og verdipapirer."
"894872322","EMPET FØRDE DYREKLINIKK AS","AS","Aksjeselskap","75.000","Veterinærtjenester","","","","","","","true","15","","Postboks 243","FØRDE","6802","SUNNFJORD","4647","Norge","NO","Firdavegen 2","FØRDE","6800","SUNNFJORD","4647","Norge","NO","2100","Private aksjeselskaper mv.","2022","2009-12-10","2009-11-25","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-08-31","Drive veterinærvirksomhet og annen virksomhet som står i forbindelse med dette.","Fremstilling/salg av veterinærtjenester og andre produkter som naturlig faller sammen med dette, herunder å delta i andre selskaper med lignende virksomhet, kjøp og salg av aksjer, eller på annen måte gjøre seg interssert i andre foretagender"
"950867094","SJØMANNSBYGG BORETTSLAG","BRL","Borettslag","68.201","Borettslag","","","","","","","false","","","","","","","","","","Dronningens gate 35","NARVIK","8514","NARVIK","1806","Norge","NO","8300","Borettslag o.l.","2022","1995-02-19","1963-06-10","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2004-05-13","Borettslag.","Borettslag."
"930155500","KINGS BAY AS","AS","Aksjeselskap","55.101","Drift av hoteller, pensjonater og moteller med restaurant","","","","","","","true","39","","","","","","","","","","NY-ÅLESUND","9173","SVALBARD","2100","Norge","NO","1120","Statlig eide aksjeselskaper mv.","2022","1995-03-12","1916-12-14","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2022-06-14","Drift, vedlikehold og utvikling av selskapets eiendommer på Svalbard, bygningsmasse og annen infrastruktur i Ny-Ålesund, herunder et særskilt ansvar for å ivareta kulturminnene på stedet. Selskapet skal yte tjenester og tilrettelegge for bruken av infrastrukturen på stedet til forskning og vitenskapelig virksomhet i Ny-Ålesund, som norsk forskningsstasjon for internasjonalt forskningssamarbeid i verdensklasse. Planmessig utvikling og forvaltning av bygningsmasse og infrastruktur skal bygge opp under forskningsstrategien for Ny-Ålesund, og legge til rette for tematiske sentre knyttet til prioriterte områder med utstyr for felles bruk. Kings Bay AS yter også administrative tjenester til Bjørnøen AS.","Drift og utnyttelse av selskapets eiendommer på Svalbard og annen virksomhet som står i forbind- else med dette."
"996802078","ANNE KARI DALSVEEN","ENK","Enkeltpersonforetak","01.190","Dyrking av ettårige vekster ellers","","","","","","","false","","","","","","","","","","Syljuåsvegen 22","BRØTTUM","2372","RINGSAKER","3411","Norge","NO","8200","Personlig næringsdrivende","","2011-04-09","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Landbruk."
"924781580","INTERNATIONAL RECRUITMENT SERVICE AS","AS","Aksjeselskap","78.100","Rekruttering og formidling av arbeidskraft","","","","","","","true","","","Skovveien 8","OSLO","0257","OSLO","0301","Norge","NO","c/o Teemu Petteri Temonen/nVelliveien 15","JAR","1358","BÆRUM","3201","Norge","NO","2100","Private aksjeselskaper mv.","2022","2020-03-17","2020-02-19","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2020-02-19","Utleie av fagfolket til byggbransjen.","Rekruttere ansatte innen byggbransjen, utleie av ansatte til andre firmaer, vikar-assistanse."
"974635526","LILLESTRØM KOMMUNE OPPVEKST","ORGL","Organisasjonsledd","84.120","Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern","","","","","","","true","4407","","Postboks 313","LILLESTRØM","2001","LILLESTRØM","3205","Norge","NO","Jonas Lies gate 18","LILLESTRØM","2000","LILLESTRØM","3205","Norge","NO","6500","Kommuneforvaltningen","","1996-08-28","1969-02-01","false","","false","false","false","false","","false","","false","","","","","","820710592","Bokmål","","","Organisasjonsledd i Skedsmo kommune - oppvekst"
"989953613","RUKKE MASKIN","ENK","Enkeltpersonforetak","01.420","Oppdrett av annet storfe","","","","","","","true","","","","","","","","","","Tøllemovegen 66","NESBYEN","3540","NESBYEN","3322","Norge","NO","8200","Personlig næringsdrivende","","2006-07-12","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Jordbruksvirksomhet med kjøtt- og melkeproduksjon. Storfehold av kjøttfe med full fremforing av kalver."
"923472150","NO MAIR LEAKS LTD","NUF","Norskregistrert utenlandsk foretak","78.200","Utleie av arbeidskraft","","","","","","","false","","","","","","","","","","66 West Cathcart Street","Buckie AB56 1QB","","","","Storbritannia","GB","","","","2019-09-28","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Utleie av personell, teknisk konsulentvirksomhet."
"920293832","INSITU EIENDOM AS","AS","Aksjeselskap","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","c/o Primo Fysioterapi AS/nInst for psykomotorisk fysioterapi/nPostboks 72","SANDNESSJØEN","8801","ALSTAHAUG","1820","Norge","NO","Torolv Kveldulvsons gate 60B","SANDNESSJØEN","8800","ALSTAHAUG","1820","Norge","NO","2100","Private aksjeselskaper mv.","2022","2018-03-15","2018-01-02","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2021-04-10","Eier 2 av 3 etasjer som seksjonert del av næringsbygg på tomt med betegnelsen Gnr.37, Bnr. 34 i Alstahaug kommune.","Drift av fast eiendom. Eiendomsselskapet vil leie ut arealer til fysioterapitjeneste."
"989932160","ANDREAS JENSENS LEGAT","STI","Stiftelse","94.992","Fond/legater som støtter veldedige og allmennyttige formål","","","","","","","true","","","Postboks 321","NAMSOS","7801","NAMSOS","5007","Norge","NO","","NAMSOS","7800","NAMSOS","5007","Norge","NO","7000","Ideelle organisasjoner","2022","2007-05-14","1898-06-27","false","","false","false","true","false","","false","","false","","","","","","","Bokmål","1898-06-27","","Dele ut midler av legatets inntekter til verdig trengende i Namsos Menighet og ungdom under utdannelse som er hjemmehørende i Namsos. Det skal også dele ut midler som skal benyttes til byens forskjønnelse."
"932750945","DIGITAL MEADOWS GAME STUDIO DA","DA","Ansvarlig selskap med delt ansvar","62.010","Programmeringstjenester","","","","","","","false","","","","","","","","","","Kallykkja 39","BRUMUNDDAL","2388","RINGSAKER","3411","Norge","NO","2300","Personlige foretak","","2024-01-03","2023-12-15","false","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-12-15","Utvikling av spill og programvare med fokus på å levere kreative, innovative og kvalitetssikre løsninger til kunder og brukere.","Utføre all aktivitet som faller naturlig innunder helhetlig spillproduksjon og spillutvikling."
"915769691","ITALIC MANAGED SOLUTIONS LTD","NUF","Norskregistrert utenlandsk foretak","78.200","Utleie av arbeidskraft","","","","","","","false","","","Lyttleton House/n64 Broosfield RD","CHEMSFORD CM1 1SW","","","","Storbritannia","GB","","","","","","","","","","","2015-08-13","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Bemanningsbyrå."
"918105328","STRAY DOG PRODUCTIONS AS","AS","Aksjeselskap","59.110","Produksjon av film, video og fjernsynsprogrammer","","","","","","","true","5","www.straydogs.no","","","","","","","","Sagveien 23A","OSLO","0459","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2016-12-13","2016-10-01","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2016-10-01","Å produsere audiovisuelle produksjoner og beslektet virksomhet.","Å produsere audiovisuelle produksjoner og beslektet virksomhet."
"931976753","NORSK TERMOKONTROLL AS TVANGSAVVIKLINGSBO","KBO","Konkursbo","71.129","Annen teknisk konsulentvirksomhet","","","","","","","false","","","v/Adv. Vegard Øien/nPostboks 6604 St. Olavs Plass","OSLO","0129","OSLO","0301","Norge","NO","Bogstad Industriområde/nAurskog Næringspark/nNordveien 225","AURSKOG","1930","AURSKOG-HØLAND","3226","Norge","NO","","","","2023-08-29","2023-08-29","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Tvangsavviklingsbo."
"994319264","INGO DANIELSEN","ENK","Enkeltpersonforetak","01.490","Husdyrhold ellers","","","","","","","false","","","","","","","","","","Belgmakerveien 2A","RØROS","7374","RØROS","5025","Norge","NO","8200","Personlig næringsdrivende","","2009-07-16","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Reindrift m/salg av slakt og biprodukter."
"916909071","SKYSKRAPEREN RESTAURANT AS","AS","Aksjeselskap","56.101","Drift av restauranter og kafeer","","","","","","","true","45","www.ulriken643.no","","","","","","","","Solheimsgaten 23C","BERGEN","5054","BERGEN","4601","Norge","NO","2100","Private aksjeselskaper mv.","2022","2016-03-17","2016-03-01","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2018-04-23","Restaurantdrift/bevertning, samt annen virksomhet som naturlig hører under slik næringsvirksomhet.","Restaurantdrift."
"930209600","LOUISA BOND AS","AS","Aksjeselskap","90.034","Selvstendig kunstnerisk virksomhet innen litteratur","","","","","","","true","","","","","","","","","","c/o Louisa Gjersøe Bond/nTollef Gravs vei 51","JAR","1358","BÆRUM","3201","Norge","NO","2100","Private aksjeselskaper mv.","2022","2022-11-10","2022-10-27","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2022-10-27","Tekst, foto og innholdsproduksjon.","Drive med journalistisk arbeid, tekst og foto for publikasjoner og organisasjoner, hovedsaklig innen kulturbransjen."
