organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,beliggenhetsadresse.adresse,beliggenhetsadresse.poststed,beliggenhetsadresse.postnummer,beliggenhetsadresse.kommune,beliggenhetsadresse.kommunenummer,beliggenhetsadresse.land,beliggenhetsadresse.landkode,registreringsdatoIEnhetsregisteret,frivilligMvaRegistrertBeskrivelser,registrertIMvaregisteret,oppstartsdato,datoEierskifte,overordnetEnhet,nedleggelsesdato
"978270697","HARASETH HERMUND","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.420","Oppdrett av annet storfe","","","","","","","true","","","","","","","","","","Haraseth Søndre","VALLSET","2330","STANGE","3413","Norge","NO","1997-06-18","","false","1975-10-07","","969505770",""
"918322809","STRAY DOGS PRODUCTIONS AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","59.110","Produksjon av film, video og fjernsynsprogrammer","","","","","","","true","5","www.straydogs.no","","","","","","","","Sagveien 23A","OSLO","0459","OSLO","0301","Norge","NO","2017-01-05","","false","2016-12-13","","918105328",""
"932683857","GAUSDAL KOMMUNE BARNEBOLIGEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.105","Institusjoner i psykisk helsevern for barn og unge","","","","","","","false","","","","","","","","","","Flatavegen 14A","VESTRE GAUSDAL","2653","GAUSDAL","3441","Norge","NO","2023-12-16","","false","2023-11-01","","961381274",""
"929554450","HOVDE FACTORY SOLUTIONS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","71.129","Annen teknisk konsulentvirksomhet","","","","","","","false","","","","","","","","","","Movegen 16","STRANDA","6200","STRANDA","1525","Norge","NO","2022-07-27","","false","2022-05-01","","929267761",""
"930468886","FG RETAIL DA","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.911","Postordre-/Internetthandel med bredt vareutvalg","","","","","","","false","","","","","","","","","","Nesmarka 10","FLEKKEFJORD","4404","FLEKKEFJORD","4207","Norge","NO","2022-12-14","","false","2022-10-18","","930222127",""
"924763310","EQUINOR ENERGY AS PL1040","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","06.100","Utvinning av råolje","","","","","","","false","","","Postboks 8500 Forus","STAVANGER","4035","STAVANGER","1103","Norge","NO","","","","","","","","2020-03-16","","false","2020-02-14","","990888213",""
"927305119","FJORDSPLORER AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","77.210","Utleie og leasing av sports- og fritidsutstyr","","","","","","","false","","","","","","","","","","Ytstebøen 15","AURLAND","5745","AURLAND","4641","Norge","NO","2021-06-21","","false","2021-06-07","","927280833",""
"926173898","HVISTENDAHL KERAMIKK","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.031","Selvstendig kunstnerisk virksomhet innen visuell kunst","","","","","","","false","","","","","","","","","","Skollevollveien 27","BORHAUG","4563","FARSUND","4206","Norge","NO","2020-12-14","","false","2019-01-01","","925950807",""
"973810057","ISHAVSBYEN BEDRIFTSHELSETJENESTE SA","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.904","Annen forebyggende helsetjeneste","","","","","","","true","8","www.ibht.net","Postboks 3656","TROMSØ","9278","TROMSØ","5501","Norge","NO","Stakkevollvegen 33","TROMSØ","9010","TROMSØ","5501","Norge","NO","1995-02-23","","false","","","971400951",""
"928870413","MERETE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Gullhaugveien 58","BÆRUMS VERK","1354","BÆRUM","3201","Norge","NO","2022-03-05","","false","2022-01-17","","928681963",""
"929936035","CONSTANT-HOLDINGS AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","00.000","Uoppgitt","","","","","","","false","","","","","","","","","","Klostergaten 14","BERGEN","5005","BERGEN","4601","Norge","NO","2022-09-27","","false","2022-08-05","","929668987",""
"919410884","LIDARENDE GÅRD","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","77.310","Utleie og leasing av landbruksmaskiner og -utstyr","","","","","","","false","","","","","","","","","","Ny Jord-vegen 48","VESTNES","6390","VESTNES","1535","Norge","NO","2017-08-15","","false","2017-08-01","","919317698",""
"919358238","SOFTMERGE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","62.030","Forvaltning og drift av IT-systemer","","","","","","","false","","","","","","","","","","Krossgata 22","STAVANGER","4015","STAVANGER","1103","Norge","NO","2017-08-01","","false","2017-06-21","","919265302",""
"997605993","HAMAR KOMMUNE MATHS PEDERSENS GATE BOFELLESSKAP","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","87.203","Bofellesskap for psykisk utviklingshemmede","","","","","","","true","29","","Postboks 4063","HAMAR","2306","HAMAR","3403","Norge","NO","Maths Pedersens gate 31","HAMAR","2318","HAMAR","3403","Norge","NO","2011-11-15","","false","2011-01-01","","987017678",""
"928555631","NORDISK-SOLSKJERMING AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.320","Snekkerarbeid","","","","","","","false","","","","","","","","","","Kongsbergveien 204","VESTFOSSEN","3320","ØVRE EIKER","3314","Norge","NO","2022-01-17","","false","2021-11-23","","928529118",""
"923059385","MØRE TEKNISKE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","71.129","Annen teknisk konsulentvirksomhet","","","","","","","false","","","","","","","","","","Bakkedamsvegen 24","SYKKYLVEN","6230","SYKKYLVEN","1528","Norge","NO","2019-07-09","","false","2019-05-14","","922859736",""
"832411752","MJEDO EIENDOM AS KONKURSBO","AAFY","Underenhet til ikke-næringsdrivende","","","","","","","","","false","","","v/Adv. Anders Stub Søtorp/nThor Dahls gate 1","SANDEFJORD","3210","SANDEFJORD","3907","Norge","NO","Øvre Bjerggate 2C","HORTEN","3181","HORTEN","3901","Norge","NO","2023-11-07","","false","2023-11-07","","932411741",""
"987123834","BOLIGSTIFTELSEN I TRONDHEIM","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","true","5","www.boligstiftelsenitrondheim.no","Krambugata 2","TRONDHEIM","7011","TRONDHEIM","5001","Norge","NO","c/o Sparebank 1 Regnskapshuset SMN/nSøndre gate 4","TRONDHEIM","7011","TRONDHEIM","5001","Norge","NO","2004-08-09","","false","2004-01-01","","962133002",""
"991510532","4HOME AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.150","Agenturhandel med møbler, husholdningsvarer og jernvarer","","","","","","","true","","","Aslakveien 14E","OSLO","0753","OSLO","0301","Norge","NO","Lybekkveien 16C","OSLO","0772","OSLO","0301","Norge","NO","2007-07-19","","false","2007-07-18","2013-07-01","812168762",""
"989600958","NETENVIRON GMBH","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","62.020","Konsulentvirksomhet tilknyttet informasjonsteknologi","","","","","","","true","","www.netenviron.com","Postboks 2098 Grünerløkka","OSLO","0505","OSLO","0301","Norge","NO","Vulkan 16","OSLO","0178","OSLO","0301","Norge","NO","2006-03-16","","false","2006-03-15","","989275992",""
"931993836","GUPTA HELSE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.211","Allmenn legetjeneste","","","","","","","false","","","","","","","","","","Skinflorbakkane 16","MJØLKERÅEN","5136","BERGEN","4601","Norge","NO","2023-08-31","","false","2023-03-01","","931923935",""
"931081217","FA ENTREPRENØR AS KONKURSBO","AAFY","Underenhet til ikke-næringsdrivende","","","","","","","","","false","","","v/Adv. Odd Hanisch/nVormavegen 11","EIDSVOLL","2080","EIDSVOLL","3240","Norge","NO","F. E. Stabells veg 32","HOLTER","2034","NANNESTAD","3238","Norge","NO","2023-03-22","","false","2023-03-22","","931081209",""
"882134962","ERIKSENS PSYKOLOGPRAKSIS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.905","Klinisk psykologtjeneste","","","","","","","false","","","","","","","","","","Strømsveien 66B","STRØMMEN","2010","LILLESTRØM","3205","Norge","NO","2000-06-22","","false","2000-04-05","","981713060",""
"920267297","VIGRESTAD INVEST AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Gladengveien 3B","OSLO","0661","OSLO","0301","Norge","NO","2018-01-19","","false","2017-09-01","","981869036",""
"972147575","LANGSET RØR AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","43.221","Rørleggerarbeid","","","","","","","true","22","","","","","","","","","Bremsnes/nIndustriveien 10","AVERØY","6530","AVERØY","1554","Norge","NO","1995-02-23","","false","1988-09-01","1995-10-01","975980731",""
"931671693","SPRELL BUTIKK AS AVD VESTKANTEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","47.650","Butikkhandel med spill og leker","","","","","","","true","","","Grini Næringspark 12","ØSTERÅS","1361","BÆRUM","3201","Norge","NO","Vestkanten Storsenter/nLoddefjordveien 2","LODDEFJORD","5171","BERGEN","4601","Norge","NO","2023-07-01","","false","2023-08-01","","914595010",""
"987881631","INGAR VIKER UTKLEV","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","02.200","Avvirkning","01.130","Dyrking av grønnsaker, meloner, rot- og knollvekster","","","","","false","","","","","","","","","","Utklev","KVELDE","3282","LARVIK","3909","Norge","NO","2005-02-15","","false","2005-02-01","","987815515",""
"930959766","ROGALAND UNGE HØYRE","AAFY","Underenhet til ikke-næringsdrivende","94.920","Partipolitiske organisasjoner","","","","","","","true","","www.ungehoyre.no/fylke/rogaland/","","","","","","","","Skagenkaien 1","STAVANGER","4006","STAVANGER","1103","Norge","NO","2023-03-07","","false","2023-03-01","","971340169",""
"925661082","SYV SØSTRE NÆRINGSEIENDOM AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.209","Utleie av egen eller leid fast eiendom ellers","","","","","","","false","","","","","","","","","","Gladengveien 3B","OSLO","0661","OSLO","0301","Norge","NO","2020-09-19","","false","2020-08-31","","925554499",""
"976429664","TORBJØRN THOMASSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","01.500","Kombinert husdyrhold og planteproduksjon","","","","","","","false","","","","","","","","","","Kvannliveien 647","SILSAND","9303","SENJA","5530","Norge","NO","1996-05-13","","false","1994-06-01","","976291174",""
"916926537","TJØME TREFELLING OG MARITIM SERVICE, KIM ANDERSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","02.100","Skogskjøtsel og andre skogbruksaktiviteter","","","","","","","false","","","","","","","","","","Mellomskauen 10A","TJØME","3145","FÆRDER","3911","Norge","NO","2016-03-21","","false","2016-03-01","","816906482",""
"998357764","ALPINCO AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","93.110","Drift av idrettsanlegg","","","","","70.100","Hovedkontortjenester","true","21","","","","","","","","","Hundervegen 122","ØYER","2636","ØYER","3440","Norge","NO","2012-05-09","","false","2012-02-08","","998230136",""
"922512035","SAMEIET VANNLEDNINGSPROSJEKT MUNKEBOTN 19, 21, 37, 37A, 39, 41,","AAFY","Underenhet til ikke-næringsdrivende","","","","","","","","","false","","","","","","","","","","v/Hans Peter Andersen/nMunkebotn 39","BERGEN","5036","BERGEN","4601","Norge","NO","2019-03-25","","false","","","921659644",""
"992994118","ELISABETH HAGEN-MOI","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","96.020","Frisering og annen skjønnhetspleie","","","","","","","false","","","","","","","","","","Espelundsveien 8","KRISTIANSAND S","4630","KRISTIANSAND","4204","Norge","NO","2008-08-19","","false","2008-09-01","","992960507",""
"931282999","THALE LOG SKAGE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","90.011","Utøvende kunstnere og underholdningsvirksomhet innen musikk","","","","","","","false","","","","","","","","","","Hans Nordahls gate 52","OSLO","0481","OSLO","0301","Norge","NO","2023-04-27","","false","2022-11-01","","913738802",""
"913605144","AMALIE AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.320","Eiendomsforvaltning","","","","","","","true","","","c/o Gunnar Bjønness/nTangenodden 7","SANDEFJORD","3234","SANDEFJORD","3907","Norge","NO","Tangenodden 7","SANDEFJORD","3234","SANDEFJORD","3907","Norge","NO","2014-05-14","","false","2012-01-01","","952541706",""
"928216047","PSYKOLOG MARTA JOHANSEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","86.905","Klinisk psykologtjeneste","","","","","","","false","","","","","","","","","","Kapteinvegen 5","TROMSØ","9014","TROMSØ","5501","Norge","NO","2021-11-25","","false","2021-10-12","","928023613",""
"931683233","HELLESNES HOLDING AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","00.000","Uoppgitt","","","","","","","false","","","","","","","","","","Vålerveien 77A","MOSS","1597","MOSS","3103","Norge","NO","2023-07-04","","false","2023-06-07","","931681788",""
"925840270","BØ REGNSKAP AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","69.201","Regnskap og bokføring","","","","","","","true","","","c/o Nome Regnskap AS/nPostboks 52","ULEFOSS","3831","NOME","4018","Norge","NO","Bøgata 36","BØ I TELEMARK","3800","MIDT-TELEMARK","4020","Norge","NO","2020-10-26","","false","2020-10-06","","925809780",""
"830405682","KODEMAKERIET SOLBAKKEN","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","62.010","Programmeringstjenester","","","","","","","false","","","","","","","","","","Skogbrynet 8","HAMAR","2316","HAMAR","3403","Norge","NO","2022-12-13","","false","2021-01-01","","916469322",""
"922546991","ESTIA CATERING AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","56.210","Cateringvirksomhet","","","","","","","true","7","","","","","","","","","Bølerlia 8","OSLO","0691","OSLO","0301","Norge","NO","2019-03-27","","false","2018-11-12","","922077398",""
"926803077","BERNT DAHL HOLDING AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","41.200","Oppføring av bygninger","","","","","70.100","Hovedkontortjenester","false","","","","","","","","","","Kaskøvegen 23","SPILLUM","7820","NAMSOS","5007","Norge","NO","2021-03-16","","false","2021-02-18","","926680781",""
"931536370","SVEIN BARDAL","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","71.129","Annen teknisk konsulentvirksomhet","","","","","","","false","","","","","","","","","","Skyåsvegen 32B","TRONDHEIM","7045","TRONDHEIM","5001","Norge","NO","2023-06-07","","false","2023-05-24","","931534157",""
"977169542","RIG SUPPLY AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","46.630","Engroshandel med maskiner og utstyr til bergverksdrift, olje- og gassutvinning og bygge- og anleggsvirksomhet","","","","","","","true","","","","","","","","","","Finnestadsvingen 1","STAVANGER","4029","STAVANGER","1103","Norge","NO","1997-01-23","","false","1996-11-01","","976943619",""
"927297353","BSC BLÅLID","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","33.120","Reparasjon av maskiner","","","","","","","false","","","","","","","","","","Øvre Tennebø 38","DEKNEPOLLEN","6718","KINN","4602","Norge","NO","2021-06-19","","false","2021-05-02","","927135736",""
"931609041","RTC ARBEIDERFORENING","AAFY","Underenhet til ikke-næringsdrivende","94.200","Arbeidstakerorganisasjoner","","","","","","","false","","","","","","","","","","c/o Bjørn Erik Garshol Nordal/nSyvermarka 29","ÅLESUND","6012","ÅLESUND","1508","Norge","NO","2023-06-21","","false","2023-06-21","","931606220",""
"998549736","FOREST AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","74.102","Grafisk og visuell kommunikasjonsdesign","","","","","","","true","","www.forestry.no","Lauvlundveien 1","OSLO","0891","OSLO","0301","Norge","NO","Øvre Slottsgate 7","OSLO","0157","OSLO","0301","Norge","NO","2012-06-26","","false","2012-05-23","","998477743",""
"925642789","ILLUMINATI CONSULTING AS","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","68.100","Kjøp og salg av egen fast eiendom","","","","","","","false","","","c/o Andreas Fliss/nSmietunet 48","STAVANGER","4027","STAVANGER","1103","Norge","NO","Smietunet 48","STAVANGER","4027","STAVANGER","1103","Norge","NO","2020-09-17","","false","2020-05-01","","911674785",""
"932781824","SUNDETS MARINASERVICE","BEDR","Underenhet til næringsdrivende og offentlig forvaltning","71.129","Annen teknisk konsulentvirksomhet","","","","","","","false","","","","","","","","","","Mosseveien 171","OSLO","0198","OSLO","0301","Norge","NO","2024-01-06","","false","2023-12-01","","932781239",""
"825539492","VANQUISH FITNESS LIMITED","AAFY","Underenhet til ikke-næringsdrivende","47.912","Postordre-/Internetthandel med tekstiler, utstyrsvarer, klær, skotøy, reiseeffekter og lærvarer","","","","","","","false","","","","","","","","","","Unit 14 Redburn Industrial Estate,/nWoodall Road, Ponders End, Enfield,","LONDON EN3 4LE ENGLAND","","","","Storbritannia","GB","2020-08-26","","false","2020-08-26","","925518069",""
