organisasjonsnummer,navn,organisasjonsform.kode,organisasjonsform.beskrivelse,naeringskode1.kode,naeringskode1.beskrivelse,naeringskode2.kode,naeringskode2.beskrivelse,naeringskode3.kode,naeringskode3.beskrivelse,hjelpeenhetskode.kode,hjelpeenhetskode.beskrivelse,harRegistrertAntallAnsatte,antallAnsatte,hjemmeside,postadresse.adresse,postadresse.poststed,postadresse.postnummer,postadresse.kommune,postadresse.kommunenummer,postadresse.land,postadresse.landkode,forretningsadresse.adresse,forretningsadresse.poststed,forretningsadresse.postnummer,forretningsadresse.kommune,forretningsadresse.kommunenummer,forretningsadresse.land,forretningsadresse.landkode,institusjonellSektorkode.kode,institusjonellSektorkode.beskrivelse,sisteInnsendteAarsregnskap,registreringsdatoenhetsregisteret,stiftelsesdato,registrertIMvaRegisteret,frivilligMvaRegistrertBeskrivelser,registrertIFrivillighetsregisteret,registrertIForetaksregisteret,registrertIStiftelsesregisteret,konkurs,konkursdato,underAvvikling,underAvviklingDato,underTvangsavviklingEllerTvangsopplosning,tvangsopplostPgaManglendeDagligLederDato,tvangsopplostPgaManglendeRevisorDato,tvangsopplostPgaManglendeRegnskapDato,tvangsopplostPgaMangelfulltStyreDato,tvangsavvikletPgaManglendeSlettingDato,overordnetEnhet,maalform,vedtektsdato,vedtektsfestetFormaal,aktivitet
"832554332","SPAREBANKEN VEST","SPA","Sparebank","64.190","Bankvirksomhet ellers","","","","","","","true","731","www.spv.no","Postboks 7999","BERGEN","5020","BERGEN","4601","Norge","NO","Jonsvollsgaten 2","BERGEN","5011","BERGEN","4601","Norge","NO","3200","Banker","2022","1995-03-12","1982-10-01","true","Utleier av bygg eller anlegg","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-03-22","Sparebanken Vest sitt formål er å levere forretninger og tjenester som det er vanlig eller naturlig at sparebanker kan utføre i henhold til den til enhver tid gjeldende lovgivning og de til enhver tid gitte konsesjoner. Sparebanken Vest kan yte investeringstjenester og tilknyttede tjenester innenfor de til enhver tid gitte konsesjoner.","Bankvirksomhet."
"979952643","BJØRN BERGSJØ KONSULENTTJENESTER","ENK","Enkeltpersonforetak","70.220","Bedriftsrådgivning og annen administrativ rådgivning","","","","","","","false","","","","","","","","","","Sykehjemsveien 6","HEMNES","1970","AURSKOG-HØLAND","3226","Norge","NO","8200","Personlig næringsdrivende","","1998-07-28","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Konsulentvirksomhet innen organisasjonsutvikling og personaladministrasjon."
"971237104","SUNQUEST TRAVEL NORGE AS","AS","Aksjeselskap","79.110","Reisebyråvirksomhet","","","","","","","true","","www.sunquest-travel.no","Kirkeveien 55A","SKI","1400","NORDRE FOLLO","3207","Norge","NO","3. etasje/nTorgveien 7","SKI","1400","NORDRE FOLLO","3207","Norge","NO","2100","Private aksjeselskaper mv.","2022","1995-02-20","1994-11-24","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2004-02-20","Reisebyrå/turoperatør. Salg og import av reiseeffekter.","Reisebyrå/turoperatør. Salg og import av reiseeffekter."
"929916964","TOLLEFSEN VEDLIKHOLD","ENK","Enkeltpersonforetak","41.200","Oppføring av bygninger","","","","","","","true","","","","","","","","","","Lettvintveien 39","OSLO","0487","OSLO","0301","Norge","NO","8200","Personlig næringsdrivende","","2022-09-23","","true","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Bygg og anleggsvirksomhet, vedlikehold, utvendig gartnerarbeid, trefelling, samt rehabilitering av eiendom."
"910032003","C AARLAND AS","AS","Aksjeselskap","47.111","Butikkhandel med bredt vareutvalg med hovedvekt på nærings- og nytelsesmidler","","","","","","","true","6","","","STOLMEN","5398","AUSTEVOLL","4625","Norge","NO","Årland 124","STOLMEN","5398","AUSTEVOLL","4625","Norge","NO","2100","Private aksjeselskaper mv.","2022","1995-02-19","1925-08-14","true","","false","true","false","false","","false","","false","","","","","","","Nynorsk","2005-10-20","Handelsvirksomhet.","Handelsvirksomhet."
"922308055","SIKRI AS","AS","Aksjeselskap","62.010","Programmeringstjenester","","","","","","","true","121","","Postboks 2923 Solli","OSLO","0230","OSLO","0301","Norge","NO","Dronning Mauds gate 10","OSLO","0250","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2019-02-28","2019-02-18","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2020-03-26","Drive virksomhet innenfor utvikling og investering i andre selskaper og alt som står i forbindelse med de forannevnte virksomheter.","Drive virksomhet innenfor utvikling og investering i andre selskaper og alt som står i forbindelse med de forannevnte virksomheter."
"974635453","ASKER KOMMUNE OPPVEKST","ORGL","Organisasjonsledd","84.120","Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern","","","","","","","true","4086","","Katrineåsveien 20","RØYKEN","3440","ASKER","3203","Norge","NO","Knud Askers vei 25","ASKER","1383","ASKER","3203","Norge","NO","6500","Kommuneforvaltningen","","1996-09-01","1969-02-01","false","","false","false","false","false","","false","","false","","","","","","920125298","Bokmål","","","Kommunal virksomhet"
"987079711","BRIAND CONSULTING AS","AS","Aksjeselskap","70.220","Bedriftsrådgivning og annen administrativ rådgivning","","","","","","","true","","","c/o Knut Bringsverd Andreassen/nStorhaugen 8","TROMSØ","9011","TROMSØ","5501","Norge","NO","c/o TROFI Teknopark/nStakkevollvegen 55","TROMSØ","9010","TROMSØ","5501","Norge","NO","2100","Private aksjeselskaper mv.","2022","2004-08-04","2004-07-14","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2004-07-14","Drive rådgivning. Selskapet kan også utøve sin virksomhet gjennom deltakelse i andre selskaper.  ","Konsulentvirksomhet innenfor rådgivning rette mot forretningsutvikling i privat- og offentlig sektor."
"927119781","EVIDI AS","AS","Aksjeselskap","62.020","Konsulentvirksomhet tilknyttet informasjonsteknologi","","","","","","","true","336","","","","","","","","","Langkaia 1","OSLO","0150","OSLO","0301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2021-05-18","2021-04-01","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2023-12-14","Å kjøpe, investere i, eie, drifte og utvikle selskaper innen IT-bransjen i en konsernmodell og ellers utføre aktiviteter som faller naturlig inn under dette.","Kjøpe, investere i, eie, drifte og utvikle selskaper innen IT-bransjen i en konsernmodell og ellers utføre aktiviteter som faller naturlig inn under dette."
"926502298","NORDBY GÅRD, INGVILD SNUGGERUD","ENK","Enkeltpersonforetak","01.410","Melkeproduksjon på storfe","","","","","","","true","5","","","","","","","","","Austadroa 20","BIRI","2836","GJØVIK","3407","Norge","NO","8200","Personlig næringsdrivende","","2021-02-01","","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","","","Jordbruksvirksomhet med kjøtt- og melkeproduksjon."
"813397552","FRUKTGÅRDEN AS","AS","Aksjeselskap","01.240","Dyrking av kjernefrukter og steinfrukter","","","","","","","true","19","","","","","","","","","Strømmveien 388","SVELVIK","3060","DRAMMEN","3301","Norge","NO","2100","Private aksjeselskaper mv.","2022","2014-03-21","2014-01-20","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2014-01-20","Landbruk, produksjon av frukt, bær, korn, medvirke i andre selskaper innen samme virksomhet, samt alt som hører naturlig til dette.","Produksjon av frukt, bær og landbruksrelaterte produkter."
"970485724","SOLVANG BYGGPROSJEKT E KJØLVANG","ENK","Enkeltpersonforetak","71.112","Arkitekttjenester vedrørende byggverk","","","","","","","false","","","Postboks 24","BRUMUNDDAL","2381","RINGSAKER","3411","Norge","NO","Stolvstadvegen 13","RUDSHØGDA","2360","RINGSAKER","3411","Norge","NO","8200","Personlig næringsdrivende","","1995-02-20","","true","Utleier av bygg eller anlegg","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Arkitektvirksomhet"
"915656412","JOHRE TØMRER- & LANDBRUKSTJENESTER","ENK","Enkeltpersonforetak","43.320","Snekkerarbeid","","","","","","","false","","","","","","","","","","Gjerlivegen 170","FYRESDAL","3870","FYRESDAL","4032","Norge","NO","8200","Personlig næringsdrivende","","2015-07-10","","true","","false","false","false","false","","false","","false","","","","","","","Nynorsk","","","Snikkering, brøyting, maskinutleige mm."
"993102423","LEGE ANNE AAMODT","ENK","Enkeltpersonforetak","86.211","Allmenn legetjeneste","","","","","","","false","","","","","","","","","","Lyngveien 41","FROGNER","2016","LILLESTRØM","3205","Norge","NO","8200","Personlig næringsdrivende","","2008-09-18","","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Legetjenester ved fastlegekontor og legevakt."
"974777983","RØYRVIK KOMMUNE HELSE- OG OMSORGSAVDELINGEN","ORGL","Organisasjonsledd","84.120","Offentlig administrasjon tilknyttet helsestell, sosial virksomhet, undervisning, kirke, kultur og miljøvern","","","","","","","true","105","","","","","","","","","Røyrvikveien 5","LIMINGEN","7898","RØYRVIK","5043","Norge","NO","6500","Kommuneforvaltningen","","1996-10-26","1988-04-01","false","","false","false","false","false","","false","","false","","","","","","964982120","Bokmål","","","Pleie og omsorg"
"924864532","HACK IT NORWAY","FLI","Forening/lag/innretning","94.991","Aktiviteter i andre interesseorganisasjoner ikke nevnt annet sted","","","","","","","false","","","","","","","","","","c/o Code11 AS/nTordenskiolds gate 11","OSLO","0160","OSLO","0301","Norge","NO","7000","Ideelle organisasjoner","","2020-03-30","2020-03-19","false","","false","false","false","false","","false","","false","","","","","","","Bokmål","","","Arrangere frivillige aktiviteter som bruker teknologi og kreativitet til å løse samfunnsproblemer."
"925687359","INDIAN SPICE AS","AS","Aksjeselskap","56.101","Drift av restauranter og kafeer","","","","","","","false","","","","","","","","","","Vestrevei 4","SARPSBORG","1710","SARPSBORG","3105","Norge","NO","2100","Private aksjeselskaper mv.","2022","2020-09-23","2020-08-28","true","","false","true","false","false","","false","","false","","","","","","","Bokmål","2020-08-28","Serveringssted/catering.","Lage og servere indisk mat fra bunnen av. Indisk take away restaurant."
